Asim Smailagic,Carnegie Mellon University,ICML,2017,0.125
Danny Bickson,Carnegie Mellon University,ICML,2011,0.25
Simon Lucey,Carnegie Mellon University,ECCV,2014,0.3333333333333333
Simon Lucey,Carnegie Mellon University,ECCV,2010,0.5
Simon Lucey,Carnegie Mellon University,ECCV,2016,0.3333333333333333
Simon Lucey,Carnegie Mellon University,ECCV,2018,0.3333333333333333
Jeff Schneider,Carnegie Mellon University,ICML,2012,1.0333333333333332
Jeff Schneider,Carnegie Mellon University,NeurIPS,2005,0.16666666666666666
Jeff Schneider,Carnegie Mellon University,NeurIPS,2019,0.125
Jeff Schneider,Carnegie Mellon University,ICML,2013,1.1666666666666665
Jeff Schneider,Carnegie Mellon University,NeurIPS,2018,0.2
Jeff Schneider,Carnegie Mellon University,ICML,2015,0.6666666666666666
Jeff Schneider,Carnegie Mellon University,ICML,2017,0.9166666666666666
Jeff Schneider,Carnegie Mellon University,ICML,1999,0.25
Jeff Schneider,Carnegie Mellon University,ICML,1997,0.3333333333333333
Jeff Schneider,Carnegie Mellon University,NeurIPS,2010,0.5
Jeff Schneider,Carnegie Mellon University,ICML,2007,0.25
Jeff Schneider,Carnegie Mellon University,ICML,2008,0.5
Jeff Schneider,Carnegie Mellon University,ICML,2010,0.5
Jeff Schneider,Carnegie Mellon University,NeurIPS,2011,0.8333333333333333
Jeff Schneider,Carnegie Mellon University,NeurIPS,2016,0.45
Jeff Schneider,Carnegie Mellon University,ICML,2009,0.5
Jeff Schneider,Carnegie Mellon University,ICML,2016,0.14285714285714285
Jeff Schneider,Carnegie Mellon University,ICML,1998,0.3333333333333333
Jeff Schneider,Carnegie Mellon University,NeurIPS,2008,0.3333333333333333
Jeff Schneider,Carnegie Mellon University,NeurIPS,2003,0.25
Jeff Schneider,Carnegie Mellon University,NeurIPS,1995,0.5
Jeff Schneider,Carnegie Mellon University,ICML,2019,0.16666666666666666
Jeff Schneider,Carnegie Mellon University,NeurIPS,1996,1.0
Jeff Schneider,Carnegie Mellon University,ICML,2003,0.25
Jeff Schneider,Carnegie Mellon University,ICML,2014,0.3333333333333333
Jeff Schneider,Carnegie Mellon University,ICML,2018,0.14285714285714285
Jeff Schneider,Carnegie Mellon University,NeurIPS,2014,0.5
Deva Ramanan,Carnegie Mellon University,ECCV,2010,0.6666666666666666
Deva Ramanan,Carnegie Mellon University,ECCV,2012,0.8333333333333333
Deva Ramanan,Carnegie Mellon University,ECCV,2014,0.325
Deva Ramanan,Carnegie Mellon University,NeurIPS,2011,0.75
Deva Ramanan,Carnegie Mellon University,ICML,2018,0.3333333333333333
Deva Ramanan,Carnegie Mellon University,ECCV,2018,0.5
Deva Ramanan,Carnegie Mellon University,NeurIPS,2009,0.3333333333333333
Deva Ramanan,Carnegie Mellon University,NeurIPS,2017,0.8333333333333333
Deva Ramanan,Carnegie Mellon University,NeurIPS,2019,0.5
Deva Ramanan,Carnegie Mellon University,NeurIPS,2012,0.5
Deva Ramanan,Carnegie Mellon University,NeurIPS,2003,0.5
Bradley Schmerl,Carnegie Mellon University,ICSE,1995,0.5
Bradley Schmerl,Carnegie Mellon University,ICSE,2017,0.25
Bradley Schmerl,Carnegie Mellon University,ICSE,2011,0.2
Christopher G. Atkeson,Carnegie Mellon University,NeurIPS,1993,1.5
Christopher G. Atkeson,Carnegie Mellon University,NeurIPS,1989,1.0
Christopher G. Atkeson,Carnegie Mellon University,NeurIPS,1997,1.3333333333333333
Christopher G. Atkeson,Carnegie Mellon University,NeurIPS,2002,1.0
Christopher G. Atkeson,Carnegie Mellon University,ICML,1997,0.5
Christopher G. Atkeson,Carnegie Mellon University,NeurIPS,1992,0.5
Christopher G. Atkeson,Carnegie Mellon University,NeurIPS,1995,0.5
Christopher G. Atkeson,Carnegie Mellon University,NeurIPS,1990,0.5
Maxine Eskenazi,Carnegie Mellon University,ACL,2019,0.5
Maxine Eskenazi,Carnegie Mellon University,ACL,2018,0.3333333333333333
Maxine Eskenazi,Carnegie Mellon University,ACL,2020,0.75
Christian Lebiere,Carnegie Mellon University,ICML,2000,0.25
Christian Lebiere,Carnegie Mellon University,ACL,2010,0.5
Zhilin Yang,Carnegie Mellon University,ICML,2016,0.3333333333333333
Zhilin Yang,Carnegie Mellon University,ACL,2019,0.16666666666666666
Zhilin Yang,Carnegie Mellon University,NeurIPS,2018,0.14285714285714285
Zhilin Yang,Carnegie Mellon University,ACL,2017,0.7
Zhilin Yang,Carnegie Mellon University,NeurIPS,2016,0.2
Zhilin Yang,Carnegie Mellon University,NeurIPS,2017,0.5333333333333333
Zhiting Hu,Carnegie Mellon University,NeurIPS,2016,0.25
Zhiting Hu,Carnegie Mellon University,ACL,2017,0.2
Zhiting Hu,Carnegie Mellon University,NeurIPS,2019,0.2
Zhiting Hu,Carnegie Mellon University,NeurIPS,2018,0.7928571428571429
Zhiting Hu,Carnegie Mellon University,ACL,2016,0.3666666666666667
Zhiting Hu,Carnegie Mellon University,ACL,2019,0.16666666666666666
Zhiting Hu,Carnegie Mellon University,ICML,2017,0.45
Xiaodan Liang,Carnegie Mellon University,NeurIPS,2019,0.2
Xiaodan Liang,Carnegie Mellon University,ICML,2019,0.14285714285714285
Xiaodan Liang,Carnegie Mellon University,ECCV,2018,1.9500000000000002
Xiaodan Liang,Carnegie Mellon University,ICML,2017,0.2
Xiaodan Liang,Carnegie Mellon University,NeurIPS,2018,1.0095238095238095
Xiaodan Liang,Carnegie Mellon University,NeurIPS,2017,0.14285714285714285
Xiaodan Liang,Carnegie Mellon University,ACL,2019,0.16666666666666666
Xiaodan Liang,Carnegie Mellon University,NeurIPS,2016,0.16666666666666666
Anupam Datta,Carnegie Mellon University,ACL,2020,0.2
Maxim Likhachev,Carnegie Mellon University,NeurIPS,2004,0.3333333333333333
Maxim Likhachev,Carnegie Mellon University,ICML,2005,0.3333333333333333
Maxim Likhachev,Carnegie Mellon University,NeurIPS,2003,0.3333333333333333
Maxim Likhachev,Carnegie Mellon University,NeurIPS,2001,0.5
Carl Doersch,Carnegie Mellon University,ECCV,2014,0.3333333333333333
Carl Doersch,Carnegie Mellon University,ICML,2019,0.14285714285714285
Carl Doersch,Carnegie Mellon University,ECCV,2018,0.25
Carl Doersch,Carnegie Mellon University,ECCV,2016,0.25
Carl Doersch,Carnegie Mellon University,NeurIPS,2013,0.3333333333333333
Eric Nyberg,Carnegie Mellon University,ACL,2007,0.3333333333333333
Eric Nyberg,Carnegie Mellon University,ACL,2018,0.7916666666666666
Eric Nyberg,Carnegie Mellon University,ACL,2019,0.6761904761904762
Eric Nyberg,Carnegie Mellon University,ACL,2002,0.25
Varun Ramakrishna,Carnegie Mellon University,ECCV,2014,0.2
Simon S. Du,Carnegie Mellon University,NeurIPS,2019,0.9999999999999999
Simon S. Du,Carnegie Mellon University,NeurIPS,2017,0.75
Simon S. Du,Carnegie Mellon University,ICML,2018,1.5666666666666664
Simon S. Du,Carnegie Mellon University,NeurIPS,2018,0.6666666666666666
Simon S. Du,Carnegie Mellon University,ICML,2017,0.2
Simon S. Du,Carnegie Mellon University,NeurIPS,2016,0.3333333333333333
Maria-Florina Balcan,Carnegie Mellon University,ICML,2017,0.7
Maria-Florina Balcan,Carnegie Mellon University,NeurIPS,2018,0.3333333333333333
Maria-Florina Balcan,Carnegie Mellon University,NeurIPS,2019,0.5833333333333333
Maria-Florina Balcan,Carnegie Mellon University,NeurIPS,2004,0.3333333333333333
Maria-Florina Balcan,Carnegie Mellon University,NeurIPS,2013,1.5
Maria-Florina Balcan,Carnegie Mellon University,NeurIPS,2014,0.8095238095238095
Maria-Florina Balcan,Carnegie Mellon University,ICML,2006,0.5
Maria-Florina Balcan,Carnegie Mellon University,NeurIPS,2017,0.5
Christian Kästner,Carnegie Mellon University,ICSE,2018,0.16666666666666666
Christian Kästner,Carnegie Mellon University,ICSE,2016,0.2
Christian Kästner,Carnegie Mellon University,ICSE,2019,0.45
Christian Kästner,Carnegie Mellon University,ICSE,2008,0.3333333333333333
Christian Kästner,Carnegie Mellon University,ICSE,2009,0.6666666666666666
Christian Kästner,Carnegie Mellon University,ICSE,2012,0.14285714285714285
Christian Kästner,Carnegie Mellon University,ICSE,2010,0.2
Sebastian Scherer,Carnegie Mellon University,NeurIPS,2017,0.25
Jonathan Aldrich,Carnegie Mellon University,ICSE,2017,0.2
Jonathan Aldrich,Carnegie Mellon University,ICSE,2004,0.2
Jonathan Aldrich,Carnegie Mellon University,ICSE,2016,0.16666666666666666
Jonathan Aldrich,Carnegie Mellon University,ICSE,2012,0.25
Zachary C. Lipton,Carnegie Mellon University,NeurIPS,2019,0.726190476190476
Zachary C. Lipton,Carnegie Mellon University,ICML,2019,1.0
Zachary C. Lipton,Carnegie Mellon University,ACL,2019,0.3333333333333333
Zachary C. Lipton,Carnegie Mellon University,NeurIPS,2018,0.3333333333333333
Zachary C. Lipton,Carnegie Mellon University,ACL,2020,0.2
J. Zico Kolter,Carnegie Mellon University,ICML,2016,0.6666666666666666
J. Zico Kolter,Carnegie Mellon University,NeurIPS,2016,0.3333333333333333
J. Zico Kolter,Carnegie Mellon University,ACL,2019,0.3333333333333333
J. Zico Kolter,Carnegie Mellon University,ICML,2019,0.6666666666666666
J. Zico Kolter,Carnegie Mellon University,NeurIPS,2018,0.65
J. Zico Kolter,Carnegie Mellon University,NeurIPS,2017,0.8333333333333333
J. Zico Kolter,Carnegie Mellon University,ICML,2009,1.0
J. Zico Kolter,Carnegie Mellon University,ICML,2017,0.8333333333333333
J. Zico Kolter,Carnegie Mellon University,ICML,2008,0.2
Zihang Dai,Carnegie Mellon University,NeurIPS,2019,0.6666666666666666
Zihang Dai,Carnegie Mellon University,ACL,2019,0.16666666666666666
Zihang Dai,Carnegie Mellon University,ACL,2018,0.3333333333333333
Stephen E. Fienberg,Carnegie Mellon University,ICML,2006,0.25
Aarti Singh,Carnegie Mellon University,NeurIPS,2011,0.5
Aarti Singh,Carnegie Mellon University,NeurIPS,2013,1.3666666666666667
Aarti Singh,Carnegie Mellon University,ICML,2013,0.5
Aarti Singh,Carnegie Mellon University,NeurIPS,2017,0.7833333333333332
Aarti Singh,Carnegie Mellon University,NeurIPS,2016,0.25
Aarti Singh,Carnegie Mellon University,NeurIPS,2008,0.3333333333333333
Aarti Singh,Carnegie Mellon University,NeurIPS,2015,0.3333333333333333
Aarti Singh,Carnegie Mellon University,ICML,2015,0.3333333333333333
Aarti Singh,Carnegie Mellon University,ICML,2017,0.5833333333333333
Aarti Singh,Carnegie Mellon University,NeurIPS,2010,0.5
Aarti Singh,Carnegie Mellon University,ICML,2018,0.4
Aarti Singh,Carnegie Mellon University,NeurIPS,2019,0.3333333333333333
Aarti Singh,Carnegie Mellon University,ICML,2012,0.25
Phillip B. Gibbons,Carnegie Mellon University,NeurIPS,2013,0.1111111111111111
Philip Koopman,Carnegie Mellon University,ICSE,2017,0.14285714285714285
Yulia Tsvetkov,Carnegie Mellon University,ACL,2020,0.6666666666666666
Yulia Tsvetkov,Carnegie Mellon University,ACL,2019,0.5
Yulia Tsvetkov,Carnegie Mellon University,ACL,2017,0.3333333333333333
Yulia Tsvetkov,Carnegie Mellon University,ACL,2018,0.25
Yulia Tsvetkov,Carnegie Mellon University,ACL,2014,0.2
James Andrew Bagnell,Carnegie Mellon University,ICML,2010,0.8333333333333333
James Andrew Bagnell,Carnegie Mellon University,NeurIPS,2017,0.125
James Andrew Bagnell,Carnegie Mellon University,NeurIPS,2018,0.25
James Andrew Bagnell,Carnegie Mellon University,ECCV,2014,0.2
James Andrew Bagnell,Carnegie Mellon University,NeurIPS,2008,0.5
James Andrew Bagnell,Carnegie Mellon University,NeurIPS,2006,0.25
James Andrew Bagnell,Carnegie Mellon University,NeurIPS,2003,0.25
Teruko Mitamura,Carnegie Mellon University,ACL,2002,0.25
Teruko Mitamura,Carnegie Mellon University,ACL,2019,0.2
Teruko Mitamura,Carnegie Mellon University,ACL,2007,0.3333333333333333
Feng Zhou,Carnegie Mellon University,NeurIPS,2009,0.5
Feng Zhou,Carnegie Mellon University,ECCV,2018,0.25
Feng Zhou,Carnegie Mellon University,ECCV,2014,0.5
Feng Zhou,Carnegie Mellon University,ECCV,2012,0.3333333333333333
David P. Woodruff,Carnegie Mellon University,NeurIPS,2017,1.8333333333333333
David P. Woodruff,Carnegie Mellon University,ICML,2016,0.3333333333333333
David P. Woodruff,Carnegie Mellon University,ICML,2019,0.9166666666666665
David P. Woodruff,Carnegie Mellon University,ICML,2018,0.6666666666666666
David P. Woodruff,Carnegie Mellon University,NeurIPS,2013,0.3333333333333333
David P. Woodruff,Carnegie Mellon University,NeurIPS,2014,1.5833333333333333
David P. Woodruff,Carnegie Mellon University,NeurIPS,2018,1.0833333333333333
David P. Woodruff,Carnegie Mellon University,NeurIPS,2016,0.5833333333333333
David P. Woodruff,Carnegie Mellon University,ICML,2017,0.16666666666666666
David P. Woodruff,Carnegie Mellon University,ICML,2012,0.25
Xuezhe Ma,Carnegie Mellon University,ACL,2017,0.25
Xuezhe Ma,Carnegie Mellon University,NeurIPS,2019,0.25
Xuezhe Ma,Carnegie Mellon University,ACL,2019,0.41025641025641024
Xuezhe Ma,Carnegie Mellon University,ACL,2020,0.2
Xuezhe Ma,Carnegie Mellon University,ACL,2016,0.7
Xuezhe Ma,Carnegie Mellon University,ACL,2014,0.5
Burr Settles,Carnegie Mellon University,NeurIPS,2007,0.3333333333333333
Burr Settles,Carnegie Mellon University,ICML,2013,0.25
Geoff Gordon,Carnegie Mellon University,ICML,2018,0.2
Geoff Gordon,Carnegie Mellon University,ICML,2012,0.5
Geoff Gordon,Carnegie Mellon University,ICML,2013,0.5
Geoff Gordon,Carnegie Mellon University,NeurIPS,2016,0.3333333333333333
Geoff Gordon,Carnegie Mellon University,ICML,2016,0.25
Satwik Kottur,Carnegie Mellon University,NeurIPS,2017,0.16666666666666666
Satwik Kottur,Carnegie Mellon University,ECCV,2018,0.2
Larry Wasserman,Carnegie Mellon University,NeurIPS,2008,0.3333333333333333
Larry Wasserman,Carnegie Mellon University,NeurIPS,2015,0.45
Larry Wasserman,Carnegie Mellon University,ICML,2019,0.25
Larry Wasserman,Carnegie Mellon University,ICML,2014,0.25
Larry Wasserman,Carnegie Mellon University,NeurIPS,2013,0.7333333333333334
Larry Wasserman,Carnegie Mellon University,ICML,2012,0.2
Larry Wasserman,Carnegie Mellon University,NeurIPS,2010,0.5833333333333333
Larry Wasserman,Carnegie Mellon University,NeurIPS,2007,1.0833333333333333
Larry Wasserman,Carnegie Mellon University,NeurIPS,2016,0.2
Larry Wasserman,Carnegie Mellon University,NeurIPS,2012,0.3333333333333333
Larry Wasserman,Carnegie Mellon University,ICML,2015,0.16666666666666666
Brandon Amos,Carnegie Mellon University,NeurIPS,2017,0.3333333333333333
Brandon Amos,Carnegie Mellon University,NeurIPS,2018,0.8666666666666667
Brandon Amos,Carnegie Mellon University,ICML,2017,0.5
Brandon Amos,Carnegie Mellon University,NeurIPS,2019,0.16666666666666666
Pradeep Ravikumar,Carnegie Mellon University,ICML,2017,0.7
Pradeep Ravikumar,Carnegie Mellon University,ICML,2011,0.5
Pradeep Ravikumar,Carnegie Mellon University,NeurIPS,2015,2.033333333333333
Pradeep Ravikumar,Carnegie Mellon University,NeurIPS,2018,1.2
Pradeep Ravikumar,Carnegie Mellon University,ICML,2006,0.5
Pradeep Ravikumar,Carnegie Mellon University,NeurIPS,2009,0.5
Pradeep Ravikumar,Carnegie Mellon University,ICML,2014,1.833333333333333
Pradeep Ravikumar,Carnegie Mellon University,ICML,2016,0.9833333333333334
Pradeep Ravikumar,Carnegie Mellon University,NeurIPS,2008,0.41666666666666663
Pradeep Ravikumar,Carnegie Mellon University,NeurIPS,2019,0.8761904761904762
Pradeep Ravikumar,Carnegie Mellon University,NeurIPS,2013,1.65
Pradeep Ravikumar,Carnegie Mellon University,ICML,2015,1.0333333333333332
Pradeep Ravikumar,Carnegie Mellon University,NeurIPS,2014,2.5666666666666664
Pradeep Ravikumar,Carnegie Mellon University,ICML,2018,0.9166666666666666
Pradeep Ravikumar,Carnegie Mellon University,ICML,2008,0.3333333333333333
Pradeep Ravikumar,Carnegie Mellon University,NeurIPS,2011,1.25
Pradeep Ravikumar,Carnegie Mellon University,NeurIPS,2007,0.25
Pradeep Ravikumar,Carnegie Mellon University,NeurIPS,2006,0.3333333333333333
Pradeep Ravikumar,Carnegie Mellon University,NeurIPS,2012,0.75
Pradeep Ravikumar,Carnegie Mellon University,NeurIPS,2010,0.25
Pradeep Ravikumar,Carnegie Mellon University,NeurIPS,2017,0.6666666666666666
Pradeep Ravikumar,Carnegie Mellon University,NeurIPS,2016,0.16666666666666666
Adam L. Berger,Carnegie Mellon University,ACL,2000,0.5
Claire Le Goues,Carnegie Mellon University,ICSE,2012,0.25
Claire Le Goues,Carnegie Mellon University,ICSE,2009,0.25
Claire Le Goues,Carnegie Mellon University,ICSE,2016,0.3333333333333333
Claire Le Goues,Carnegie Mellon University,ICSE,2017,0.14285714285714285
Claire Le Goues,Carnegie Mellon University,ICSE,2011,0.6666666666666666
Ziv Bar-Joseph,Carnegie Mellon University,NeurIPS,2011,0.5
Ziv Bar-Joseph,Carnegie Mellon University,ICML,2005,0.2
Sang Kil Cha,Carnegie Mellon University,ICSE,2019,0.25
Lerrel Pinto,Carnegie Mellon University,ICML,2017,0.25
Lerrel Pinto,Carnegie Mellon University,ECCV,2016,0.2
Lerrel Pinto,Carnegie Mellon University,NeurIPS,2017,0.125
Michael Denkowski,Carnegie Mellon University,ACL,2017,0.5
Tadas Baltrusaitis,Carnegie Mellon University,ECCV,2014,0.3333333333333333
Amir Zadeh,Carnegie Mellon University,ACL,2018,0.3333333333333333
Yandong Wen,Carnegie Mellon University,ECCV,2016,0.25
Yandong Wen,Carnegie Mellon University,ICML,2016,0.25
Stephane Ross,Carnegie Mellon University,ICML,2012,0.5
Stephane Ross,Carnegie Mellon University,ICML,2013,0.2
Stephane Ross,Carnegie Mellon University,NeurIPS,2016,0.2
Stephane Ross,Carnegie Mellon University,ICML,2009,0.25
Hanxiao Liu,Carnegie Mellon University,ICML,2017,0.3333333333333333
Hanxiao Liu,Carnegie Mellon University,ICML,2016,0.5
Hanxiao Liu,Carnegie Mellon University,NeurIPS,2016,0.25
Hanxiao Liu,Carnegie Mellon University,ACL,2017,0.2
Yu-Xiong Wang,Carnegie Mellon University,ECCV,2014,0.2
Yu-Xiong Wang,Carnegie Mellon University,ECCV,2018,0.5
Yu-Xiong Wang,Carnegie Mellon University,ECCV,2016,0.5
Yu-Xiong Wang,Carnegie Mellon University,NeurIPS,2017,0.3333333333333333
Daniel Munoz,Carnegie Mellon University,ECCV,2014,0.2
Daniel Munoz,Carnegie Mellon University,ECCV,2012,0.3333333333333333
Kun Zhang,Carnegie Mellon University,ICML,2012,0.16666666666666666
Kun Zhang,Carnegie Mellon University,ICML,2019,0.5
Kun Zhang,Carnegie Mellon University,ICML,2015,0.4
Kun Zhang,Carnegie Mellon University,NeurIPS,2010,1.2
Kun Zhang,Carnegie Mellon University,ECCV,2018,0.14285714285714285
Kun Zhang,Carnegie Mellon University,NeurIPS,2018,0.7
Kun Zhang,Carnegie Mellon University,NeurIPS,2017,0.25
Kun Zhang,Carnegie Mellon University,NeurIPS,2012,0.3333333333333333
Kun Zhang,Carnegie Mellon University,ICML,2007,0.5
Kun Zhang,Carnegie Mellon University,ICML,2013,0.25
Kun Zhang,Carnegie Mellon University,ICML,2016,0.16666666666666666
Hao Zhang,Carnegie Mellon University,NeurIPS,2018,0.2
Hao Zhang,Carnegie Mellon University,ACL,2016,0.16666666666666666
Hao Zhang,Carnegie Mellon University,ECCV,2018,0.25
Dayne Freitag,Carnegie Mellon University,ICML,2000,0.3333333333333333
Dayne Freitag,Carnegie Mellon University,ICML,1994,0.5
Dayne Freitag,Carnegie Mellon University,ICML,1998,1.0
Rohit Girdhar,Carnegie Mellon University,NeurIPS,2017,0.5
Seunghak Lee,Carnegie Mellon University,NeurIPS,2013,0.1111111111111111
Seunghak Lee,Carnegie Mellon University,NeurIPS,2014,0.16666666666666666
Clark Glymour,Carnegie Mellon University,ICML,2016,0.16666666666666666
Clark Glymour,Carnegie Mellon University,ICML,2019,0.25
Clark Glymour,Carnegie Mellon University,NeurIPS,2008,0.3333333333333333
Peter Spirtes,Carnegie Mellon University,NeurIPS,2010,0.5
Peter Lee,Carnegie Mellon University,PLDI,1996,0.6666666666666666
Sam Thomson,Carnegie Mellon University,ACL,2014,0.2
Sam Thomson,Carnegie Mellon University,ACL,2017,0.3333333333333333
Ronald Rosenfeld,Carnegie Mellon University,NeurIPS,1990,0.5
Ronald Rosenfeld,Carnegie Mellon University,NeurIPS,1987,0.5
Aswin C. Sankaranarayanan,Carnegie Mellon University,ECCV,2016,0.25
Aswin C. Sankaranarayanan,Carnegie Mellon University,ECCV,2018,0.2
Aswin C. Sankaranarayanan,Carnegie Mellon University,ECCV,2008,0.16666666666666666
Aswin C. Sankaranarayanan,Carnegie Mellon University,NeurIPS,2011,0.3333333333333333
Tiancheng Zhao,Carnegie Mellon University,ACL,2019,0.41666666666666663
Tiancheng Zhao,Carnegie Mellon University,ACL,2017,0.3333333333333333
Tiancheng Zhao,Carnegie Mellon University,ACL,2018,0.3333333333333333
László A. Jeni,Carnegie Mellon University,ECCV,2014,0.2
Jesse Dodge,Carnegie Mellon University,ACL,2020,0.2
David S. Touretzky,Carnegie Mellon University,NeurIPS,2001,0.5
David S. Touretzky,Carnegie Mellon University,NeurIPS,1991,0.5
David S. Touretzky,Carnegie Mellon University,NeurIPS,1990,0.5
David S. Touretzky,Carnegie Mellon University,NeurIPS,1988,1.0
David S. Touretzky,Carnegie Mellon University,NeurIPS,2004,0.3333333333333333
David S. Touretzky,Carnegie Mellon University,NeurIPS,2003,0.25
David S. Touretzky,Carnegie Mellon University,NeurIPS,1995,0.5
David S. Touretzky,Carnegie Mellon University,NeurIPS,1987,0.5
Len Bass,Carnegie Mellon University,ICSE,2003,0.2
Len Bass,Carnegie Mellon University,ICSE,2004,0.25
Len Bass,Carnegie Mellon University,ICSE,2007,0.25
Len Bass,Carnegie Mellon University,ICSE,2005,0.3333333333333333
Len Bass,Carnegie Mellon University,ICSE,2011,0.25
Bhuwan Dhingra,Carnegie Mellon University,ACL,2019,0.5
Bhuwan Dhingra,Carnegie Mellon University,ACL,2020,0.2
Bhuwan Dhingra,Carnegie Mellon University,ACL,2017,0.34285714285714286
Joshua Sunshine,Carnegie Mellon University,ICSE,2016,0.16666666666666666
Matt Fredrikson,Carnegie Mellon University,NeurIPS,2018,0.3333333333333333
Lori Levin,Carnegie Mellon University,ACL,1998,0.5
Lori Levin,Carnegie Mellon University,ACL,2008,0.5833333333333333
Lori Levin,Carnegie Mellon University,ACL,2004,0.25
Lori Levin,Carnegie Mellon University,ACL,1991,0.5
Lori Levin,Carnegie Mellon University,ACL,2007,0.25
Lori Levin,Carnegie Mellon University,ACL,1995,0.25
Charles Kemp,Carnegie Mellon University,NeurIPS,2009,2.5
Charles Kemp,Carnegie Mellon University,NeurIPS,2006,0.5
Charles Kemp,Carnegie Mellon University,NeurIPS,2014,0.3333333333333333
Charles Kemp,Carnegie Mellon University,NeurIPS,2007,0.3333333333333333
Charles Kemp,Carnegie Mellon University,NeurIPS,2003,0.25
Charles Kemp,Carnegie Mellon University,NeurIPS,2008,0.5
Charles Kemp,Carnegie Mellon University,NeurIPS,2010,0.5
Pengtao Xie,Carnegie Mellon University,NeurIPS,2019,0.16666666666666666
Pengtao Xie,Carnegie Mellon University,ICML,2017,0.47619047619047616
Pengtao Xie,Carnegie Mellon University,ACL,2017,0.5
Pengtao Xie,Carnegie Mellon University,ACL,2018,0.8333333333333333
Pengtao Xie,Carnegie Mellon University,ICML,2016,0.3333333333333333
Ruosong Wang,Carnegie Mellon University,ICML,2019,0.5333333333333333
Ameet Talwalkar,Carnegie Mellon University,ICML,2008,0.3333333333333333
Ameet Talwalkar,Carnegie Mellon University,NeurIPS,2017,0.5
Ameet Talwalkar,Carnegie Mellon University,ICML,2012,0.25
Ameet Talwalkar,Carnegie Mellon University,NeurIPS,2009,0.3333333333333333
Ameet Talwalkar,Carnegie Mellon University,NeurIPS,2018,0.3333333333333333
Ameet Talwalkar,Carnegie Mellon University,ICML,2019,0.3333333333333333
Ameet Talwalkar,Carnegie Mellon University,ICML,2009,0.3333333333333333
Ameet Talwalkar,Carnegie Mellon University,NeurIPS,2019,0.3333333333333333
Ameet Talwalkar,Carnegie Mellon University,NeurIPS,2016,0.14285714285714285
Travis D. Breaux,Carnegie Mellon University,ICSE,2018,0.16666666666666666
Paul Pu Liang,Carnegie Mellon University,ACL,2018,0.3666666666666667
Paul Pu Liang,Carnegie Mellon University,NeurIPS,2019,0.16666666666666666
Paul Pu Liang,Carnegie Mellon University,ACL,2020,0.16666666666666666
Artur Dubrawski,Carnegie Mellon University,NeurIPS,2019,0.25
Artur Dubrawski,Carnegie Mellon University,NeurIPS,2017,0.2
Artur Dubrawski,Carnegie Mellon University,NeurIPS,2012,0.5
Artur Dubrawski,Carnegie Mellon University,NeurIPS,2008,0.3333333333333333
Jin Kyu Kim,Carnegie Mellon University,NeurIPS,2014,0.16666666666666666
Sivaraman Balakrishnan,Carnegie Mellon University,NeurIPS,2016,0.4
Sivaraman Balakrishnan,Carnegie Mellon University,ICML,2012,0.5833333333333333
Sivaraman Balakrishnan,Carnegie Mellon University,NeurIPS,2011,0.5
Sivaraman Balakrishnan,Carnegie Mellon University,ICML,2018,0.2
Sivaraman Balakrishnan,Carnegie Mellon University,NeurIPS,2013,0.2
Sivaraman Balakrishnan,Carnegie Mellon University,NeurIPS,2018,0.16666666666666666
Noam Brown,Carnegie Mellon University,NeurIPS,2015,0.5
Noam Brown,Carnegie Mellon University,ICML,2017,0.5
Noam Brown,Carnegie Mellon University,NeurIPS,2017,0.5
Noam Brown,Carnegie Mellon University,ICML,2019,0.5
Shoou-I Yu,Carnegie Mellon University,NeurIPS,2014,0.16666666666666666
Dean A. Pomerleau,Carnegie Mellon University,NeurIPS,1988,1.0
Dean A. Pomerleau,Carnegie Mellon University,NeurIPS,1993,0.5
Dean A. Pomerleau,Carnegie Mellon University,NeurIPS,1994,1.5
Dean A. Pomerleau,Carnegie Mellon University,NeurIPS,1990,1.0
Dean A. Pomerleau,Carnegie Mellon University,NeurIPS,1992,1.0
Chun-Liang Li,Carnegie Mellon University,ICML,2014,0.5
Chun-Liang Li,Carnegie Mellon University,NeurIPS,2018,0.16666666666666666
Giulia Fanti,Carnegie Mellon University,NeurIPS,2018,0.25
Giulia Fanti,Carnegie Mellon University,NeurIPS,2017,0.5
Robert E. Kass,Carnegie Mellon University,NeurIPS,2010,0.25
Ahmed Hefny,Carnegie Mellon University,NeurIPS,2015,0.5333333333333333
Ahmed Hefny,Carnegie Mellon University,ICML,2018,0.2
Ahmed Hefny,Carnegie Mellon University,NeurIPS,2017,0.2
Ahmed Hefny,Carnegie Mellon University,NeurIPS,2014,0.2
Scott E. Fahlman,Carnegie Mellon University,NeurIPS,1990,1.0
Emmanouil Antonios Platanios,Carnegie Mellon University,NeurIPS,2019,0.16666666666666666
Emmanouil Antonios Platanios,Carnegie Mellon University,NeurIPS,2017,0.25
Kornel Laskowski,Carnegie Mellon University,ACL,2010,1.0
Kornel Laskowski,Carnegie Mellon University,ACL,2002,0.2
Kornel Laskowski,Carnegie Mellon University,ICML,2008,0.5
Kornel Laskowski,Carnegie Mellon University,ICML,2006,0.1111111111111111
Aaditya Ramdas,Carnegie Mellon University,ICML,2014,0.5
Aaditya Ramdas,Carnegie Mellon University,NeurIPS,2017,0.75
Aaditya Ramdas,Carnegie Mellon University,ICML,2013,0.5
